,idx,airspeed,wing_angle,cmd_af,roll_eff,pitch_eff,yaw_eff
0,5,7.902255408858812,0.0,"[4324.73993281 3736.21402782 5272.66777834 4545.98542121 4740.0905842
  176.40337797 4800.         4800.         7336.88916198]",0.00016452453027325216,-0.00012488389913667953,1.4127981806314038e-05
1,5,9.297759599091936,0.0,"[4210.17096402 3664.8244985  5325.91722072 4431.46846448 4739.40880342
  231.53109791 4800.         4800.         6701.03304421]",6.837458032753128e-05,-7.261850851433551e-05,5.338029794512886e-05
2,5,9.985575126867003,0.0,"[3941.5095502  3795.61403849 5423.57158962 4525.08487384 4758.61791909
  152.82028031 4800.         4800.         6528.67632698]",0.00011169222025391871,-8.708616039164616e-05,0.00011619115542383435
3,5,10.231167781883306,0.0,"[3693.44785285 3928.59028881 5543.87714452 4647.6998771  4775.25459776
   76.47297318 4800.         4800.         6525.01553918]",0.00010378155035529717,-0.00010527338997150048,3.665454548351011e-05
4,5,9.03904171071327,0.0,"[3673.37691269 4363.17535894 5676.96371895 4874.05988816 4796.34064675
  233.77083343 4800.         4800.         5346.42282684]",-1.2676600755288173e-05,-0.00014230243863954105,4.396173776209699e-05
5,5,8.646115073723509,0.0,"[3741.37936889 4438.22695258 5748.72892393 4921.13201732 4796.10461825
  152.7796176  4800.         4800.         5126.95487825]",4.122950193373958e-06,-0.0001329652479448755,4.419749727296319e-05
6,5,8.148376637491056,0.0,"[3817.4248464  4549.94935822 5833.57809322 5019.39187585 4797.55096032
  152.78248899 4800.         4800.         4893.25921455]",-1.311804874803605e-05,-0.00012050777780026284,4.936834936958202e-05
7,5,7.651285443400919,0.0,"[3980.85481222 4631.70911475 5950.4953064  5059.14745125 4793.53993575
   76.40647561 4800.         4800.         4501.25485639]",-0.00030151621235335315,-7.096424961052289e-05,2.5058158377181378e-05
8,5,7.550422993542604,0.0,"[4651.17843188 3680.0469997  5299.2595088  4557.99200835 4717.54350999
  305.96494864 4800.         4800.         7557.61054527]",2.5354131960414856e-05,-0.00013875924746896672,2.4045913931831847e-06
9,5,9.862254757121534,0.0,"[4475.67363652 3542.15916637 5407.34216369 4373.99265556 4717.07014952
  305.04702741 4800.         4800.         6427.07182744]",5.14930835657199e-05,-0.0001332442948949995,1.243582399222694e-05
10,5,10.731300400469019,0.0,"[4080.13443659 3809.38631631 5501.01958405 4572.16522085 4754.99435457
  304.97694314 4800.         4800.         6048.45425515]",3.471596746111636e-05,-0.0001335343051415989,-2.8683974792513238e-06
11,5,10.475000856735507,0.0,"[3826.66662073 4139.20670031 5466.75950324 4831.12463219 4789.39983345
  305.28551182 4800.         4800.         5746.46199731]",7.731121767816947e-05,-0.00010752773384073222,1.5030581832745195e-05
12,5,9.796731472576997,0.0,"[3821.90391362 4253.22326209 5567.01155526 4854.42407217 4791.47725869
  305.28126772 4800.         4800.         5365.41079789]",6.394241262403896e-05,-0.00010197322066076243,1.0720080183880242e-05
13,5,8.985098426732057,0.0,"[3777.67648775 4345.45061357 5755.71053215 4855.07118336 4790.45399056
  152.70766809 4800.         4800.         5056.43969734]",5.19116116420611e-05,-6.856370202559797e-05,2.302543712126401e-05
14,5,8.254672532945508,0.0,"[4421.79937471 3548.40615511 5757.12777969 4585.38846722 4714.28612832
  305.2759194  4800.         4800.         6487.55980109]",6.670181431332555e-05,-0.00013081804583966057,7.34458955430962e-06
15,5,9.721681374333993,0.0,"[4124.27311324 3634.18117801 5668.26193499 4608.46473301 4743.68633231
  305.15272327 4800.         4800.         5800.51248041]",0.00010260413014967166,-0.00014744979995447898,1.1182730815232273e-06
16,5,10.105508283918866,0.0,"[4065.80571787 3863.44771823 5738.83662409 4730.07536607 4757.62684202
  305.1667478  4800.         4800.         5438.41502287]",9.493347853380067e-05,-0.00011515896758278211,-3.0500844323131833e-06
17,5,9.90096684108548,0.0,"[4044.05078099 4178.56541981 5849.20134206 4855.19924145 4770.97669645
  305.31753468 4800.         4800.         5160.43387592]",8.512561221348972e-05,-0.00010725245329213998,4.968952207923898e-08
18,5,9.174403544176531,0.0,"[3995.84173129 4497.66762767 5948.42602576 5009.27585414 4787.53171219
  305.29098951 4800.         4800.         4896.90065269]",8.990672075689257e-05,-7.709896052432647e-05,-1.3432975424706064e-05
19,5,8.252094391392225,0.0,"[4065.87153582 4670.91116791 6054.1506159  5095.8781954  4790.86441315
  152.70864478 4800.         4800.         4559.10365605]",2.3559998636694198e-05,-2.9795301213691056e-05,-3.3449036283363505e-05
20,5,7.9095487229190775,0.0,"[5095.90542956 3524.08369062 5383.92809892 4517.32524671 4667.80578552
  451.21323838 4800.         4800.         7784.968922  ]",-4.178243767483274e-05,-5.597387892159967e-05,-8.106159534751466e-06
21,5,9.955554597202836,0.0,"[5016.60163953 3393.64416033 5419.19700962 4326.79063937 4666.73948418
  348.04758992 4800.         4800.         6859.07430134]",2.0634065454808622e-05,-7.04572839762367e-05,-5.594827961319077e-06
22,5,11.35178769381605,0.0,"[4993.5603543  3426.39417326 5417.03670866 4348.45893032 4672.94353346
  421.03096585 4800.         4800.         7063.14574854]",-0.00011087419528477691,-4.868231537831919e-05,-1.8446422750008017e-05
23,5,11.98301525011268,0.0,"[5055.69944308 3435.5446077  5358.37611634 4310.81839443 4666.89374875
  494.35789086 4800.         4800.         7275.23277779]",-0.000132272977792647,-4.000171348516829e-05,-5.696061876097038e-06
24,5,12.084217469345784,0.0,"[4840.41711832 3534.40530021 5388.96659699 4334.97025159 4690.04402651
  307.90679782 4800.         4800.         6669.37592447]",-2.2305404643494114e-05,-7.65128126061481e-05,4.842540145373456e-06
25,5,11.858514765237901,0.0,"[4579.58820402 3830.89338333 5366.3504794  4583.70146495 4734.46263331
  305.16738891 4800.         4800.         6343.26267932]",2.700263834138488e-06,-7.211440399720762e-05,-1.1396784392974612e-05
26,5,11.426994087066575,0.0,"[4263.10013256 4035.14604156 5411.4396109  4764.75050483 4764.55993216
  305.53175862 4800.         4800.         6186.1382583 ]",5.94651926721255e-05,-9.552960999951822e-05,5.060296016445785e-06
27,5,10.897811241350475,0.0,"[4009.58753404 4151.77466087 5457.86350582 4899.02564917 4784.08485015
  305.39601305 4800.         4800.         6040.0510705 ]",6.842243402096235e-05,-9.650181769351552e-05,-2.0640927977690098e-05
28,5,10.402223922073947,0.0,"[3969.56648245 4242.00254602 5505.0366579  4984.17974743 4790.67091775
  305.10726252 4800.         4800.         5811.8256042 ]",2.5175297321670832e-05,-9.628010672038323e-05,-3.2969196358604834e-05
29,5,9.73913486210308,0.0,"[3955.35879365 4353.87691153 5645.5473169  5045.37664146 4792.91140085
  152.8431635  4800.         4800.         5443.41790971]",3.691103807706679e-05,-0.00012573383597223368,-1.5008427759377206e-05
30,5,6.093893796653489,0.0,"[4749.45931763 4125.04679441 5648.55482412 5121.39914457 4726.02246584
  375.85620111 4800.         4800.         9600.        ]",7.471517717209936e-05,0.00014842840730045309,1.6199811507910575e-05
31,5,8.091561592203854,0.0,"[5472.81972252 3617.15821778 5394.299082   4697.31957444 4638.13216982
 1662.27643468 4800.         4800.         8966.52890476]",1.303786193842325e-05,0.00025603509002770876,1.2597914022357121e-05
32,5,10.357697519997004,0.0,"[5813.67829532 3285.51112791 5533.82752788 4350.72464696 4575.47401435
 3906.28615294 4800.         4800.         7428.2264553 ]",-3.844599217521384e-05,0.00035711287009663556,1.3767994918533881e-05
33,5,12.534200276502833,0.0,"[5451.95505812 3147.17500836 5486.6978201  4223.53546228 4603.57844108
 4922.2361258  4800.         4800.         6337.63987909]",-3.4964873520865544e-05,0.0004470001401664333,9.783067685005287e-07
34,5,13.887255268165365,0.0,"[5303.72401832 3087.20907767 5413.4398556  4124.05050499 4620.80140401
 4596.13528704 4800.         4800.         6105.38672533]",-8.085745183507595e-05,0.00035681418538513666,1.0608042580360245e-05
35,5,14.21286302796046,0.0,"[5250.24959526 3128.77025884 5592.14019538 4046.94887917 4624.29734736
 3385.16099589 4800.         4800.         6085.06033865]",3.421959836389384e-05,0.00020448988974890885,2.2455227367562092e-05
36,5,13.579267263955938,0.0,"[4888.284483   3295.18314267 5761.37550684 4209.05753126 4655.74525892
 1147.45324769 4800.         4800.         6525.04271922]",2.2543514560197315e-05,-2.1367925729863806e-05,1.584930406380779e-05
37,5,12.459544179005373,0.0,"[4747.77675253 3751.91570437 5551.1006589  4662.19511502 4718.12094747
  305.31599463 4800.         4800.         6225.30096897]",-0.00011476011496278943,-0.00015324084319104104,-1.3090807863149325e-07
38,5,11.651443834438407,0.0,"[4605.98746532 3924.64016858 5527.64925286 4796.28920469 4741.21465688
  305.13895082 4800.         4800.         5947.47452607]",-5.620666928313327e-05,-0.00012370621158707667,-1.4478641169622669e-05
39,5,10.964562834555831,0.0,"[4219.96799477 4129.08531955 5618.89015127 4952.00070698 4770.38193736
  152.71554125 4800.         4800.         5877.31677045]",-6.93078976346965e-05,-0.00010996921465096736,-3.729498418497301e-05
40,5,8.398010716692687,0.0,"[4689.70291868 4073.35906294 5525.86952825 4914.13969346 4741.50258572
  305.3115975  4800.         4800.         6605.89451203]",0.00011539826659514019,-0.00013960764648166367,1.3819612694159452e-05
41,5,10.0937542844347,0.0,"[4600.44434785 3980.68792435 5517.21630798 4876.88891084 4745.04390045
  305.59207434 4800.         4800.         6110.28750064]",6.624410565434424e-05,-0.0001198273544192762,9.310232198612233e-06
42,5,11.012097110323067,0.0,"[4424.16062139 4070.70153426 5651.4447461  4944.36915136 4757.62195501
  305.500218   4800.         4800.         5712.20267298]",8.144726720263245e-05,-0.00012612226869934787,-9.965413258178283e-06
43,5,10.97939734533736,0.0,"[4249.97895508 4132.05783428 5810.40406118 5006.32838456 4766.234927
  305.4345116  4800.         4800.         5327.9907893 ]",8.005736549522864e-05,-0.00011685995413424549,-1.8996142029307703e-05
44,5,10.49198763903669,0.0,"[4173.57884166 4161.3428949  6021.38059656 5005.5285014  4764.81859633
  305.35724559 4800.         4800.         4847.50585404]",5.077392739580865e-05,-7.710844608647168e-05,-3.876948822965354e-06
45,5,9.789243394240916,0.0,"[4164.45934375 4236.05471345 6244.96037719 5024.99258769 4763.96328812
  305.19457082 4800.         4800.         4514.39633179]",5.512184934210674e-05,-4.563172692243343e-05,6.182872152533999e-06
46,5,8.924842482123188,0.0,"[4138.72314921 4416.71579412 6461.6918706  5102.76854939 4769.98022188
  305.36234715 4800.         4800.         4120.90255198]",2.5043454097103592e-05,-4.244770937585322e-05,3.355842237539979e-06
47,5,8.11932093101423,0.0,"[4189.16624829 4621.79417242 6598.19942873 5186.7071361  4777.67353562
  152.7046021  4800.         4800.         3463.17228052]",7.15611961829974e-05,-2.725934671717543e-05,3.202694188687529e-05
48,5,8.82299158145543,0.0,"[5622.53552257 3475.28705415 5580.81610599 4595.10541806 4612.1279757
 1405.7785541  4800.         4800.         8377.32922086]",5.150538194230622e-05,0.00014097143910882053,7.558289216615348e-06
49,5,11.153183889687009,0.0,"[5612.59329536 3315.84797222 5504.91780796 4362.47431448 4614.30643801
 2791.08564213 4800.         4800.         6659.27688227]",2.9764875325685353e-05,0.00014676175708336765,1.2146829575826682e-05
50,5,12.817463064300973,0.0,"[5341.40015164 3321.27356225 5615.56241464 4287.86090112 4637.67346867
 2484.02957411 4800.         4800.         6117.13298204]",-3.856196378598034e-06,0.00010030212151430467,9.632209451375228e-06
51,5,13.028841752242043,0.0,"[4994.38411091 3525.83765048 5723.83866935 4475.20697969 4674.78441713
  714.10951095 4800.         4800.         6336.00443487]",3.1453497576170145e-05,-3.7921449377224246e-05,1.895025332996409e-05
52,5,12.298402654073827,0.0,"[4717.15534744 3913.38992325 5636.15543204 4792.03211311 4729.53073785
  356.29375598 4800.         4800.         5983.99714088]",8.461099132684641e-05,-8.430151442627411e-05,1.1069819761690341e-05
53,5,11.503162798527793,0.0,"[4398.29262028 4014.88081467 5709.52210168 4880.57665873 4752.53985684
  355.95041051 4800.         4800.         5757.14790596]",0.0001078412314875246,-0.00011051822302432449,-1.8183743339371448e-06
54,5,10.664775957457655,0.0,"[4186.99321066 4136.20053859 5780.70141964 4988.64871725 4769.17859444
  356.22345556 4800.         4800.         5527.84448294]",6.151886879647304e-05,-9.714616285956322e-05,-1.6704796775259636e-05
55,5,9.819460915176073,0.0,"[4178.20710284 4239.43125629 5941.23777527 5019.22261919 4770.68642333
  356.76100466 4800.         4800.         5146.31471847]",4.139600969863021e-05,-8.395134210674226e-05,-3.304785821949147e-05
56,5,9.070283644853474,0.0,"[4207.31913757 4356.54389235 6226.77092397 5029.97424734 4766.67992644
  178.17416708 4800.         4800.         4801.42936195]",2.0542324479541114e-05,-4.460325020359837e-05,-3.4240635861734994e-05
57,5,7.913963415830808,0.0,"[4849.1108389  4116.37799635 5559.51460776 4946.67618923 4735.799844
  355.78620699 4800.         4800.         6622.51188451]",9.439951767794832e-05,-8.298280013154407e-05,6.710608701474398e-06
58,5,10.900077129829148,0.0,"[4803.5741051  3978.44390943 5588.95587795 4883.73704615 4732.94424358
  355.80090426 4800.         4800.         6099.45023023]",8.0824203144624e-05,-7.511230980269677e-05,5.539959914749908e-06
59,5,11.632252323391011,0.0,"[4523.88306954 4008.92396098 5749.60405763 4944.33682179 4746.53386809
  357.04094285 4800.         4800.         5699.52561885]",8.09725133551376e-05,-6.680872063308228e-05,-1.0238236953441864e-05
60,5,11.077240051042999,0.0,"[4275.61783391 4163.93400798 5947.1267561  5045.60262003 4763.48360955
  356.94430154 4800.         4800.         5235.36348532]",1.2327085995268456e-05,-5.0588614845503616e-05,-4.767504647371708e-06
61,5,10.116567398350128,0.0,"[4270.78326306 4334.026092   6148.91087227 5080.28838669 4767.17251252
  355.94073424 4800.         4800.         4698.48762522]",-1.7886225245439008e-05,-3.530515519977288e-05,-7.433493631786281e-06
62,5,9.159037349292317,0.0,"[4352.98630205 4524.52465246 6370.71133976 5126.9678677  4769.32986333
  178.04105506 4800.         4800.         4232.52001278]",-0.00016509097029107785,-2.44642391064701e-05,-2.1970905884944723e-06
